replicon	Assembly	Accession	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp	GCF_024204765.1	NZ_CP093179.1	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_96	RM__Type_I_S_06	96	defense-finder-models/RM/RM/RM_Type_I	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_S_01	mandatory	425	2.8e-57	190.5	0.725	0.958	7	413	NA	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp	GCF_024204765.1	NZ_CP093179.1	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_97	RM__Type_I_REases_FAM_0.einsi_trimmed	97	defense-finder-models/RM/RM/RM_Type_I	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	1.9e-254	843.2	0.993	0.978	4	1020	NA	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp	GCF_024204765.1	NZ_CP093179.1	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_170	Abi2__Abi_2	170	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_024204765.1_NZ_CP093179.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	302	1.6e-27	92.8	0.983	0.553	36	202	NA		Abi2	Abi2	Defense
GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp	GCF_024204785.1	NZ_CP093181.1	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_103	RM__Type_I_REases_FAM_0.einsi_trimmed	103	defense-finder-models/RM/RM/RM_Type_I	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	1.9e-254	843.2	0.993	0.978	4	1020	NA	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp	GCF_024204785.1	NZ_CP093181.1	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_104	RM__Type_I_S_06	104	defense-finder-models/RM/RM/RM_Type_I	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	425	2.8e-57	190.5	0.725	0.958	7	413	NA	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp	GCF_024204785.1	NZ_CP093181.1	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_105	RM__Type_I_MTases_FAM_0	105	defense-finder-models/RM/RM/RM_Type_I	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	4.4e-181	599	0.979	0.984	6	502	NA	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp	GCF_024204785.1	NZ_CP093181.1	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_106	AbiG__AbiGi	106	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGi	mandatory	271	4.4e-59	196	0.962	0.974	6	269	NA		AbiG	AbiG	Defense
GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp	GCF_024204785.1	NZ_CP093181.1	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_107	AbiG__AbiGii	107	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_024204785.1_NZ_CP093181.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGii	mandatory	407	2.9e-09	32.3	0.877	0.872	26	380	NA		AbiG	AbiG	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_24	RloC__RloC	24	defense-finder-models/DefenseFinder/RloC/RloC	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RloC_3	1	1	1	1	1	RloC__RloC	mandatory	567	1.6e-51	171.6	0.818	0.989	1	561	NA		RloC	RloC	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_46	RM__Type_I_REases_FAM_0.einsi_trimmed	46	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	8.99999999999999e-256	847.6	0.993	0.978	4	1020	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_47	RM__Type_I_S_06	47	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_S_01	mandatory	434	1.6e-54	181.3	0.739	0.97	2	422	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_48	RM__Type_I_MTases_FAM_0	48	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	2.6e-181	599.7	0.979	0.984	6	502	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_50	Gabija__GajA	50	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajA	mandatory	538	8.9e-97	321.1	0.761	0.981	10	537	NA		Gabija	Gabija	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_51	Gabija__GajB_1	51	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajB_1	mandatory	583	9.2e-85	281	0.933	0.966	8	570	NA		Gabija	Gabija	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_63	Nhi__Nhi	63	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_Nhi_2	1	1	1	1	1	Nhi__Nhi	mandatory	607	5.8e-158	522.1	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_93	RM__Type_I_MTases_FAM_0	93	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_7	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	5.3e-181	598.7	0.979	0.984	6	502	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_94	RM__Type_I_S_06	94	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_7	1	1	1	3	1	RM__Type_I_S_01	mandatory	416	2.9e-57	190.4	0.739	0.969	2	404	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp	GCF_024204825.1	NZ_CP093188.1	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_95	RM__Type_I_REases_FAM_0.einsi_trimmed	95	defense-finder-models/RM/RM/RM_Type_I	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_RM_Type_I_7	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	8e-255	844.4	0.993	0.978	4	1020	NA	GCF_024204825.1_NZ_CP093188.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp	GCF_024204845.1	NZ_CP093193.1	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_40	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	40	defense-finder-models/RM/RM/RM_Type_III	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_RM_Type_III_2	1	1	1	2	2	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	851	1e-68	228.1	0.91	0.935	23	818	NA	NA	RM	RM_Type_III	Defense
GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp	GCF_024204845.1	NZ_CP093193.1	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_41	RM_Type_III__Type_III_MTases_FAM_1	41	defense-finder-models/RM/RM/RM_Type_III	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_RM_Type_III_2	1	1	1	2	2	RM_Type_III__Type_III_MTases_FAM_0	mandatory	664	2.1e-188	623.9	0.75	0.8	130	660	NA	NA	RM	RM_Type_III	Defense
GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp	GCF_024204845.1	NZ_CP093193.1	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_42	RM_Type_III__Type_III_MTases_FAM_0	42	defense-finder-models/RM/RM/RM_Type_III	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_RM_Type_III_2	1	1	1	2	2	RM_Type_III__Type_III_MTases_FAM_0	mandatory	614	6.8e-91	301.9	0.777	0.78	104	582	NA	NA	RM	RM_Type_III	Defense
GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp	GCF_024204845.1	NZ_CP093193.1	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_847	Kiwa__KwaB	847	defense-finder-models/DefenseFinder/Kiwa/Kiwa	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_Kiwa_1	1	1	1	2	1	Kiwa__KwaB	mandatory	297	3.5e-30	101.3	0.93	0.963	4	289	NA	NA	Kiwa	Kiwa	Defense
GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp	GCF_024204845.1	NZ_CP093193.1	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_848	Kiwa__KwaA	848	defense-finder-models/DefenseFinder/Kiwa/Kiwa	GCF_024204845.1_NZ_CP093193.1_dnaA0_rlmHplus1Mbp_Kiwa_1	1	1	1	2	1	Kiwa__KwaA	mandatory	197	1.2e-24	82.8	0.927	0.924	14	195	NA	NA	Kiwa	Kiwa	Defense
GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp	GCF_024204865.1	NZ_CP093196.1	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_101	RM__Type_I_REases_FAM_0.einsi_trimmed	101	defense-finder-models/RM/RM/RM_Type_I	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	1.1e-252	837.4	0.993	0.978	4	1020	NA	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp	GCF_024204865.1	NZ_CP093196.1	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_102	RM__Type_I_S_06	102	defense-finder-models/RM/RM/RM_Type_I	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	425	2.8e-57	190.5	0.725	0.958	7	413	NA	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp	GCF_024204865.1	NZ_CP093196.1	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_103	RM__Type_I_MTases_FAM_0	103	defense-finder-models/RM/RM/RM_Type_I	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	4.4e-181	599	0.979	0.984	6	502	NA	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp	GCF_024204865.1	NZ_CP093196.1	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_104	AbiG__AbiGi	104	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGi	mandatory	271	4.3e-59	196	0.962	0.974	6	269	NA		AbiG	AbiG	Defense
GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp	GCF_024204865.1	NZ_CP093196.1	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_105	AbiG__AbiGii	105	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_024204865.1_NZ_CP093196.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGii	mandatory	407	2.9e-09	32.3	0.877	0.872	26	380	NA		AbiG	AbiG	Defense
GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp	GCF_024204885.1	NZ_CP093202.1	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_69	RM__Type_I_REases_FAM_0.einsi_trimmed	69	defense-finder-models/RM/RM/RM_Type_I	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_RM_Type_I_2	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	2.9e-254	842.6	0.993	0.978	4	1020	NA	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp	GCF_024204885.1	NZ_CP093202.1	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_70	RM__Type_I_S_06	70	defense-finder-models/RM/RM/RM_Type_I	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_RM_Type_I_2	1	1	1	3	1	RM__Type_I_S_01	mandatory	411	5.7e-54	179.6	0.732	0.968	2	399	NA	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp	GCF_024204885.1	NZ_CP093202.1	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_71	RM__Type_I_MTases_FAM_0	71	defense-finder-models/RM/RM/RM_Type_I	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_RM_Type_I_2	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	4.6e-181	598.9	0.979	0.984	6	502	NA	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp	GCF_024204885.1	NZ_CP093202.1	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_924	acriia21	924	defense-finder-models/ADF/Anti_CRISPR/acriia21	GCF_024204885.1_NZ_CP093202.1_dnaA0_rlmHplus1Mbp_acriia21_3	1	1	0.071	1	1	acriia21	mandatory	150	2.7e-24	81.4	0.845	0.707	13	118	NA		Anti_CRISPR	acriia21	Antidefense
GCF_024204905.1_NZ_CP093198.1_dnaA0_rlmHplus1Mbp	GCF_024204905.1	NZ_CP093198.1	GCF_024204905.1_NZ_CP093198.1_dnaA0_rlmHplus1Mbp_789	apyc1	789	defense-finder-models/ADF/Anti_Pycsar/apyc1	GCF_024204905.1_NZ_CP093198.1_dnaA0_rlmHplus1Mbp_apyc1_1	1	1	1	1	1	apyc1	mandatory	246	3.3e-30	101.2	0.74	0.923	3	229	NA	NA	Anti_Pycsar	apyc1	Antidefense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_55	RM__Type_I_REases_FAM_0.einsi_trimmed	55	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	4.1e-256	848.7	0.993	0.978	4	1020	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_56	RM__Type_I_S_06	56	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	419	1.3e-66	221.2	0.739	0.969	2	407	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_58	RM__Type_I_MTases_FAM_0	58	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	431	2e-160	530.8	0.844	0.958	6	418	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_1	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_86	RM__Type_I_REases_FAM_1.einsi_trimmed	86	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1010	0	1071.1	0.987	0.98	3	992	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_87	RM__Type_I_S_04	87	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_S_01	mandatory	432	2.8e-51	170.9	0.763	0.981	6	429	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_88	RM__Type_I_MTases_FAM_3	88	defense-finder-models/RM/RM/RM_Type_I	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	596	1.6e-192	637	0.721	0.805	12	491	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_94	cas1_I_II_III_IV_V_VI_5	94	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	cas1_I_II_III_IV_V_VI_10	accessory	302	2e-97	321.5	0.996	0.917	3	279	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_95	cas2_I_II_III_IV_V_VI_1	95	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	cas2_I_II_III_IV_V_VI_5	accessory	102	8.8e-28	92.4	0.989	0.931	1	95	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_96	cas10_III-A_1	96	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	cas10_III-A_1	mandatory	758	2.1e-214	709.6	0.998	0.844	7	646	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_97	csm2gr11_III-A_1	97	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	csm2gr11_III-A_15	mandatory	142	2.3e-26	88.4	1	0.676	43	138	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_98	csm3gr7_III-A_1	98	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	csm3gr7_III-A_1	mandatory	215	8.1e-84	276.5	0.991	0.953	4	208	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp	GCF_024204925.1	NZ_CP093205.1	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_99	csm4gr5_III-A_3	99	CasFinder/CAS_Class1-Subtype-III-A	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	csm4gr5_III-A_3	mandatory	303	1.2e-51	171.6	0.971	0.987	3	301	NA	GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_024204925.1_NZ_CP093205.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
